User_ID,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status,unnamed1
1004472,P00277442,M,46-50,48,0,Madhya Pradesh,Central,Healthcare,Electronics & Gadgets,2,9718.0,,
1005722,P00192942,F,26-35,28,1,Bihar,Eastern,Construction,Games & Toys,4,9717.0,,
1004521,P00205942,F,36-45,42,0,Gujarat,Western,Aviation,Electronics & Gadgets,1,9717.0,,
1005061,P00258742,M,18-25,18,0,Haryana,Northern,Food Processing,Electronics & Gadgets,2,9717.0,,
1005948,P00341342,F,55+,85,0,Maharashtra,Western,Aviation,Games & Toys,1,9715.0,,
1002088,P00233542,F,51-55,54,0,Delhi,Central,Banking,Electronics & Gadgets,2,9714.0,,
1004472,P00324742,M,46-50,49,0,Madhya Pradesh,Central,Healthcare,Games & Toys,4,9714.0,,
1004656,P00001142,F,26-35,34,0,Uttar Pradesh,Central,Banking,Decor,1,9714.0,,
1000975,P00359042,F,36-45,40,0,Bihar,Eastern,Govt,Electronics & Gadgets,1,9713.0,,
1001828,P00268442,F,18-25,24,0,Haryana,Northern,Govt,Games & Toys,1,9713.0,,
1005858,P00114742,F,26-35,27,0,Rajasthan,Northern,Textile,Electronics & Gadgets,2,9713.0,,
1002195,P00323942,F,0-17,12,1,Haryana,Northern,Lawyer,Electronics & Gadgets,1,9708.0,,
1005120,P00139942,F,51-55,51,0,Maharashtra,Western,Healthcare,Electronics & Gadgets,1,9708.0,,
1002685,P00115142,F,46-50,46,0,Punjab,Northern,Healthcare,Electronics & Gadgets,1,9708.0,,
1003391,P00280242,F,18-25,21,1,Rajasthan,Northern,Banking,Electronics & Gadgets,2,9708.0,,
1002664,P00110942,F,36-45,37,1,Jharkhand,Eastern,Hospitality,Electronics & Gadgets,2,9706.0,,
1000163,P00179442,F,18-25,21,0,AndhraÂ Pradesh,Southern,Aviation,Electronics & Gadgets,4,9705.0,,
1003643,P00035842,F,26-35,35,0,AndhraÂ Pradesh,Southern,Banking,Electronics & Gadgets,3,9705.0,,
1005300,P00029742,F,26-35,34,1,Uttar Pradesh,Central,Banking,Electronics & Gadgets,1,9705.0,,
1005466,P00084942,F,26-35,30,0,AndhraÂ Pradesh,Southern,Retail,Electronics & Gadgets,1,9703.0,,
1002644,P00116842,F,18-25,23,0,Kerala,Southern,Healthcare,Electronics & Gadgets,3,9703.0,,
1005182,P00156042,M,36-45,36,1,Uttar Pradesh,Central,Healthcare,Decor,4,9703.0,,
1001861,P00155742,F,51-55,55,0,Haryana,Northern,Construction,Games & Toys,2,9702.0,,
1003527,P00254242,F,26-35,32,1,Uttar Pradesh,Central,IT Sector,Electronics & Gadgets,3,9702.0,,
1001962,P00003642,M,18-25,25,1,Gujarat,Western,Food Processing,Electronics & Gadgets,2,9701.0,,
1003934,P00345742,F,26-35,26,0,Kerala,Southern,Food Processing,Electronics & Gadgets,2,9701.0,,
1005998,P00317942,F,18-25,24,0,Uttarakhand,Central,Healthcare,Electronics & Gadgets,4,9701.0,,
1002029,P00277642,M,26-35,32,1,Bihar,Eastern,Hospitality,Electronics & Gadgets,2,9700.0,,
1000588,P00285342,M,26-35,31,0,AndhraÂ Pradesh,Southern,Healthcare,Electronics & Gadgets,2,9699.0,,
1000036,P00147742,F,26-35,32,0,AndhraÂ Pradesh,Southern,Aviation,Electronics & Gadgets,4,9699.0,,
1005636,P00145442,F,26-35,31,1,Himachal Pradesh,Northern,Chemical,Electronics & Gadgets,1,9699.0,,
1002225,P00117842,F,26-35,34,0,Madhya Pradesh,Central,Healthcare,Electronics & Gadgets,2,9699.0,,
1001835,P00196142,F,26-35,34,0,Maharashtra,Western,Banking,Electronics & Gadgets,3,9699.0,,
1003884,P00153742,F,18-25,19,0,Gujarat,Western,Automobile,Electronics & Gadgets,4,9698.0,,
1004844,P00014542,F,46-50,47,0,Delhi,Central,IT Sector,Electronics & Gadgets,2,9697.0,,
1001300,P00150842,M,0-17,13,1,Karnataka,Southern,Banking,Electronics & Gadgets,1,9697.0,,
1004844,P00014542,F,46-50,47,0,Uttarakhand,Central,IT Sector,Electronics & Gadgets,1,9697.0,,
1003315,P00024642,F,26-35,30,0,Maharashtra,Western,IT Sector,Electronics & Gadgets,1,9696.0,,
1005479,P00331942,F,36-45,44,0,Maharashtra,Western,Media,Electronics & Gadgets,2,9696.0,,
1004704,P00085242,F,18-25,24,1,AndhraÂ Pradesh,Southern,Automobile,Gift Card,4,9692.0,,
1005682,P00222142,F,18-25,22,0,Himachal Pradesh,Northern,Retail,Games & Toys,3,9690.0,,
1003607,P00122442,F,36-45,44,0,Uttar Pradesh,Central,Healthcare,Games & Toys,3,9678.0,,
1002880,P00114442,F,18-25,20,1,Maharashtra,Western,Media,Games & Toys,4,9672.0,,
1003464,P00156442,M,26-35,26,0,Bihar,Eastern,IT Sector,Games & Toys,3,9669.0,,
1002611,P00249142,F,26-35,30,0,Maharashtra,Western,Banking,Games & Toys,4,9662.0,,
1002113,P00108442,F,26-35,29,0,Himachal Pradesh,Northern,Govt,Games & Toys,1,9659.0,,
1005880,P00117742,F,26-35,26,0,Madhya Pradesh,Central,Lawyer,Games & Toys,2,9656.0,,
1003198,P00110542,F,26-35,28,1,Maharashtra,Western,Automobile,Games & Toys,2,9655.0,,
1001333,P00111442,F,26-35,31,0,Maharashtra,Western,Lawyer,Games & Toys,3,9648.0,,
1004001,P00116842,M,26-35,26,0,Telangana,Southern,Healthcare,Games & Toys,4,9634.0,,
1003808,P00313542,F,26-35,32,0,Madhya Pradesh,Central,Govt,Games & Toys,2,9632.0,,
1003683,P0009942,F,26-35,27,0,Maharashtra,Western,Lawyer,Games & Toys,3,9626.0,,
1004029,P00111842,M,55+,77,0,Uttarakhand,Central,Govt,Games & Toys,3,9626.0,,
1005795,P00251542,F,26-35,27,1,Karnataka,Southern,IT Sector,Games & Toys,4,9620.0,,
1004088,P00170342,F,26-35,31,1,Jharkhand,Eastern,Banking,Games & Toys,3,9613.0,,
1002304,P00208742,F,46-50,46,1,Uttar Pradesh,Central,Aviation,Games & Toys,2,9606.0,,
1000454,P00361842,F,26-35,27,0,AndhraÂ Pradesh,Southern,IT Sector,Games & Toys,3,9594.0,,
1004854,P00084642,M,51-55,52,0,Uttar Pradesh,Central,Healthcare,Games & Toys,3,9593.0,,
1004064,P00117142,F,46-50,49,1,Uttar Pradesh,Central,Aviation,Games & Toys,1,9590.0,,
1003613,P00080342,F,26-35,29,0,Uttar Pradesh,Central,Banking,Games & Toys,3,9586.0,,
1002205,P00283342,M,26-35,33,1,Delhi,Central,Banking,Games & Toys,2,9584.0,,
1005233,P00088942,F,26-35,31,0,Karnataka,Southern,Chemical,Games & Toys,3,9584.0,,
1002848,P00059442,F,26-35,30,0,Himachal Pradesh,Northern,Textile,Games & Toys,1,9572.0,,
1000134,P00162442,F,26-35,26,0,Bihar,Eastern,IT Sector,Games & Toys,3,9568.0,,
1005473,P00313842,F,26-35,31,0,Himachal Pradesh,Northern,Aviation,Games & Toys,1,9568.0,,
1002507,P00036342,F,26-35,34,0,Maharashtra,Western,Healthcare,Games & Toys,4,9568.0,,
1002502,P00117842,F,55+,89,1,Gujarat,Western,Media,Games & Toys,1,9565.0,,
1003178,P00120742,M,36-45,40,0,Rajasthan,Northern,Aviation,Games & Toys,3,9563.0,,
1000471,P00348942,F,36-45,45,1,Uttar Pradesh,Central,Food Processing,Games & Toys,2,9562.0,,
1005872,P00255842,F,26-35,30,1,Maharashtra,Western,Banking,Games & Toys,4,9559.0,,
1001128,P00272542,F,26-35,27,1,Uttar Pradesh,Central,Banking,Games & Toys,2,9552.0,,
1003128,P00188442,M,18-25,18,0,Kerala,Southern,Banking,Games & Toys,2,9538.0,,
1002943,P00277442,F,36-45,42,1,Maharashtra,Western,Automobile,Games & Toys,4,9527.0,,
1002408,P00334342,M,46-50,46,1,Delhi,Central,Aviation,Games & Toys,2,9526.0,,
1001300,P00180842,M,0-17,13,0,Haryana,Northern,Construction,Games & Toys,3,9525.0,,
1000157,P00102042,F,36-45,41,1,AndhraÂ Pradesh,Southern,IT Sector,Gift Card,4,9386.0,,
1001015,P00120242,F,36-45,36,0,Delhi,Central,Media,Stationery,3,9049.0,,
1002730,P00054242,M,36-45,41,1,Delhi,Central,Media,Stationery,2,9003.0,,
1005317,P00084242,M,26-35,34,1,Madhya Pradesh,Central,Banking,Stationery,4,8958.0,,
1001100,P00032142,F,26-35,35,0,Kerala,Southern,Automobile,Clothing & Apparel,1,8907.0,,
1002043,P00279442,F,26-35,32,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,4,8904.0,,
1000533,P00195342,F,26-35,29,0,Maharashtra,Western,Construction,Clothing & Apparel,4,8903.0,,
1002185,P00112142,F,46-50,46,1,Uttarakhand,Central,Govt,Clothing & Apparel,1,8903.0,,
1004832,P00059442,F,26-35,35,0,Gujarat,Western,Media,Clothing & Apparel,3,8902.0,,
1003762,P00257642,F,51-55,52,1,Jharkhand,Eastern,Automobile,Clothing & Apparel,3,8902.0,,
1000548,P00237542,M,36-45,42,1,Karnataka,Southern,Aviation,Clothing & Apparel,1,8902.0,,
1004048,P00014842,M,36-45,44,0,AndhraÂ Pradesh,Southern,Retail,Clothing & Apparel,4,8900.0,,
1000422,P00132042,F,55+,64,1,AndhraÂ Pradesh,Southern,Aviation,Clothing & Apparel,4,8900.0,,
1001366,P00086842,F,0-17,17,1,Himachal Pradesh,Northern,Media,Clothing & Apparel,3,8900.0,,
1003313,P00270842,F,36-45,36,1,Kerala,Southern,Healthcare,Clothing & Apparel,1,8899.0,,
1001671,P00265342,F,36-45,39,0,Madhya Pradesh,Central,Automobile,Clothing & Apparel,2,8897.0,,
1000036,P00035942,F,26-35,34,0,Uttar Pradesh,Central,Construction,Clothing & Apparel,1,8897.0,,
1004008,P00337842,F,18-25,19,0,Bihar,Eastern,Healthcare,Clothing & Apparel,1,8896.0,,
1001899,P00022942,M,46-50,49,1,Karnataka,Southern,Banking,Clothing & Apparel,2,8896.0,,
1004406,P00002442,F,26-35,32,0,Kerala,Southern,Aviation,Clothing & Apparel,2,8896.0,,
1002909,P00259842,F,26-35,35,0,Maharashtra,Western,Aviation,Clothing & Apparel,3,8896.0,,
1000466,P00010842,F,26-35,29,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,2,8896.0,,
1000963,P00112142,M,26-35,29,0,Delhi,Central,Chemical,Stationery,4,8895.0,,
1001362,P00142142,F,36-45,41,0,Gujarat,Western,Aviation,Clothing & Apparel,3,8895.0,,
1003999,P00015842,F,36-45,37,1,Karnataka,Southern,Healthcare,Clothing & Apparel,2,8895.0,,
1001969,P00227742,M,26-35,29,0,Maharashtra,Western,Healthcare,Clothing & Apparel,1,8895.0,,
1005988,P00039742,F,26-35,30,1,Uttar Pradesh,Central,Media,Clothing & Apparel,4,8895.0,,
1004352,P00258942,F,18-25,20,0,Delhi,Central,IT Sector,Clothing & Apparel,3,8894.0,,
1004344,P00069342,F,26-35,35,0,Jharkhand,Eastern,Healthcare,Clothing & Apparel,1,8894.0,,
1003878,P00344742,F,36-45,45,0,Madhya Pradesh,Central,Aviation,Clothing & Apparel,1,8894.0,,
1003850,P00303842,F,18-25,21,1,AndhraÂ Pradesh,Southern,Automobile,Clothing & Apparel,2,8893.0,,
1001797,P00327242,F,36-45,42,1,Delhi,Central,Automobile,Clothing & Apparel,2,8893.0,,
1004774,P00114942,F,46-50,48,0,Maharashtra,Western,Media,Clothing & Apparel,1,8893.0,,
1001640,P00250342,F,36-45,45,1,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,2,8893.0,,
1005872,P00220442,F,26-35,30,1,Uttarakhand,Central,IT Sector,Clothing & Apparel,2,8893.0,,
1000313,P00312742,M,18-25,18,1,Bihar,Eastern,Textile,Clothing & Apparel,4,8892.0,,
1001943,P00115742,F,18-25,20,0,Kerala,Southern,Textile,Clothing & Apparel,3,8892.0,,
1004041,P00078242,F,18-25,22,0,Maharashtra,Western,Automobile,Clothing & Apparel,3,8892.0,,
1001926,P00152442,M,0-17,12,0,AndhraÂ Pradesh,Southern,IT Sector,Clothing & Apparel,3,8891.0,,
1000166,P00022542,F,18-25,24,0,Uttarakhand,Central,Media,Clothing & Apparel,1,8891.0,,
1004512,P00313842,F,26-35,31,0,AndhraÂ Pradesh,Southern,Healthcare,Clothing & Apparel,3,8890.0,,
1001973,P00084842,F,26-35,31,0,Haryana,Northern,Agriculture,Clothing & Apparel,1,8890.0,,
1001836,P00214442,F,26-35,35,1,Maharashtra,Western,Hospitality,Clothing & Apparel,1,8889.0,,
1002145,P00277442,F,18-25,24,0,Bihar,Eastern,Retail,Clothing & Apparel,1,8888.0,,
1005958,P00128942,F,46-50,46,0,Madhya Pradesh,Central,IT Sector,Clothing & Apparel,2,8885.0,,
1003752,P00089342,M,18-25,23,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,3,8885.0,,
1000720,P00117542,F,18-25,23,1,Haryana,Northern,Hospitality,Clothing & Apparel,2,8884.0,,
1004014,P00150442,F,26-35,35,0,Haryana,Northern,Healthcare,Clothing & Apparel,1,8884.0,,
1001884,P00183042,F,46-50,49,1,Karnataka,Southern,Banking,Clothing & Apparel,1,8883.0,,
1004472,P00248142,M,46-50,46,0,Uttar Pradesh,Central,Retail,Clothing & Apparel,1,8883.0,,
1000331,P00293242,F,26-35,27,1,Delhi,Central,IT Sector,Clothing & Apparel,1,8882.0,,
1005980,P00313442,F,55+,86,1,Uttarakhand,Central,Textile,Clothing & Apparel,3,8882.0,,
1001340,P00062042,F,26-35,34,1,Kerala,Southern,Aviation,Clothing & Apparel,3,8880.0,,
1004728,P00215842,F,26-35,31,1,Madhya Pradesh,Central,IT Sector,Clothing & Apparel,2,8879.0,,
1001077,P00195242,F,26-35,28,0,Maharashtra,Western,Textile,Clothing & Apparel,3,8879.0,,
1005681,P00279442,M,26-35,27,1,Karnataka,Southern,Agriculture,Clothing & Apparel,2,8878.0,,
1002051,P00163342,F,36-45,36,0,Jharkhand,Eastern,Media,Clothing & Apparel,4,8877.0,,
1001271,P00143342,M,46-50,49,0,Uttarakhand,Central,Automobile,Clothing & Apparel,3,8877.0,,
1001137,P00249542,F,18-25,19,0,Haryana,Northern,Govt,Clothing & Apparel,3,8876.0,,
1000300,P00010742,F,26-35,31,0,Himachal Pradesh,Northern,Govt,Clothing & Apparel,3,8876.0,,
1002012,P0096942,F,26-35,29,1,Maharashtra,Western,IT Sector,Clothing & Apparel,2,8874.0,,
1003325,P00263542,M,36-45,44,0,Maharashtra,Western,Construction,Clothing & Apparel,2,8874.0,,
1000798,P00284042,M,26-35,35,0,Delhi,Central,Banking,Clothing & Apparel,1,8873.0,,
1004215,P00083842,F,26-35,31,0,Gujarat,Western,Construction,Clothing & Apparel,3,8872.0,,
1002930,P00162142,F,51-55,52,0,Jharkhand,Eastern,Construction,Clothing & Apparel,3,8872.0,,
1000031,P00270842,F,55+,65,1,Uttarakhand,Central,Food Processing,Clothing & Apparel,4,8872.0,,
1005132,P00194242,F,36-45,37,0,Himachal Pradesh,Northern,Aviation,Clothing & Apparel,2,8871.0,,
1000281,P00289942,M,36-45,45,1,Karnataka,Southern,Banking,Clothing & Apparel,4,8871.0,,
1002994,P00170342,F,36-45,38,0,Kerala,Southern,Banking,Clothing & Apparel,3,8871.0,,
1003650,P00163142,F,26-35,30,0,Maharashtra,Western,Automobile,Clothing & Apparel,2,8871.0,,
1000911,P00028042,F,51-55,55,0,Maharashtra,Western,Banking,Clothing & Apparel,2,8871.0,,
1003111,P00167942,M,18-25,21,1,Delhi,Central,IT Sector,Stationery,4,8870.0,,
1003841,P00320242,F,46-50,49,0,Delhi,Central,Healthcare,Stationery,4,8870.0,,
1000709,P00179842,F,18-25,22,0,Himachal Pradesh,Northern,Chemical,Clothing & Apparel,4,8870.0,,
1001779,P00070042,F,18-25,21,0,Jharkhand,Eastern,Govt,Clothing & Apparel,2,8870.0,,
1003393,P00277642,F,36-45,37,0,Madhya Pradesh,Central,Healthcare,Clothing & Apparel,4,8870.0,,
1000594,P00319042,M,55+,59,1,Uttar Pradesh,Central,Banking,Clothing & Apparel,3,8870.0,,
1004675,P00024642,M,18-25,19,0,Uttarakhand,Central,Aviation,Clothing & Apparel,2,8870.0,,
1004740,P00196542,M,26-35,29,0,Delhi,Central,IT Sector,Clothing & Apparel,3,8868.0,,
1004448,P00085942,F,26-35,35,0,Uttarakhand,Central,Retail,Clothing & Apparel,2,8868.0,,
1003415,P00162442,F,36-45,38,0,Himachal Pradesh,Northern,Chemical,Clothing & Apparel,1,8867.0,,
1004116,P00248142,F,36-45,39,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,3,8866.0,,
1002454,P00127742,M,18-25,21,1,Delhi,Central,Agriculture,Stationery,1,8865.0,,
1002627,P00269942,F,26-35,26,0,Bihar,Eastern,Textile,Clothing & Apparel,3,8864.0,,
1002352,P00223642,F,51-55,54,0,Uttar Pradesh,Central,Banking,Clothing & Apparel,4,8864.0,,
1002676,P00117242,F,55+,62,0,Jharkhand,Eastern,Food Processing,Clothing & Apparel,3,8863.0,,
1005511,P00111242,F,46-50,49,1,Karnataka,Southern,Banking,Clothing & Apparel,4,8863.0,,
1001172,P00229942,M,26-35,34,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,4,8863.0,,
1006006,P00058342,M,0-17,16,1,Uttar Pradesh,Central,Automobile,Footwear & Shoes,4,8862.0,,
1001306,P00121042,F,26-35,28,1,Himachal Pradesh,Northern,IT Sector,Clothing & Apparel,4,8861.0,,
1002885,P00343042,M,18-25,22,1,Karnataka,Southern,Banking,Clothing & Apparel,2,8861.0,,
1003620,P00048042,F,26-35,33,1,Karnataka,Southern,Banking,Clothing & Apparel,3,8860.0,,
1003905,P00112542,F,26-35,30,0,Madhya Pradesh,Central,Aviation,Clothing & Apparel,2,8859.0,,
1001203,P00086042,M,26-35,33,0,Delhi,Central,Hospitality,Clothing & Apparel,4,8857.0,,
1000746,P00078142,M,18-25,20,1,Gujarat,Western,Banking,Clothing & Apparel,3,8857.0,,
1000223,P00113342,F,26-35,28,1,Bihar,Eastern,Healthcare,Clothing & Apparel,3,8856.0,,
1005329,P00018242,M,26-35,29,0,Bihar,Eastern,Retail,Clothing & Apparel,2,8856.0,,
1004855,P00146142,F,26-35,29,0,Uttar Pradesh,Central,Aviation,Clothing & Apparel,2,8855.0,,
1001912,P00125042,F,26-35,34,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,1,8855.0,,
1001545,P00108842,F,26-35,27,1,Haryana,Northern,Banking,Clothing & Apparel,3,8854.0,,
1002986,P00239242,F,26-35,29,1,Rajasthan,Northern,Hospitality,Clothing & Apparel,1,8854.0,,
1001916,P00204742,F,46-50,46,1,Karnataka,Southern,Textile,Footwear & Shoes,4,8852.0,,
1002258,P00176842,M,18-25,24,1,Uttar Pradesh,Central,Media,Clothing & Apparel,2,8852.0,,
1001122,P00233342,F,55+,76,1,Uttarakhand,Central,Hospitality,Clothing & Apparel,4,8852.0,,
1004302,P00170442,M,51-55,55,0,Delhi,Central,Media,Footwear & Shoes,3,8851.0,,
1004425,P00182142,F,36-45,37,1,Uttar Pradesh,Central,Textile,Clothing & Apparel,3,8851.0,,
1004742,P00024742,F,26-35,31,0,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,2,8850.0,,
1005837,P00050242,F,26-35,27,0,Punjab,Northern,Construction,Clothing & Apparel,1,8848.0,,
1002045,P00146242,F,0-17,12,1,Himachal Pradesh,Northern,IT Sector,Clothing & Apparel,3,8847.0,,
1003285,P00182242,F,26-35,28,0,Kerala,Southern,Healthcare,Clothing & Apparel,2,8847.0,,
1001680,P00184442,M,26-35,26,0,Uttarakhand,Central,Hospitality,Clothing & Apparel,4,8847.0,,
1004033,P00192542,F,26-35,30,1,Karnataka,Southern,Lawyer,Footwear & Shoes,4,8845.0,,
1003081,P00090842,F,26-35,32,1,Madhya Pradesh,Central,Retail,Clothing & Apparel,4,8845.0,,
1000985,P00120042,F,26-35,28,1,Maharashtra,Western,IT Sector,Clothing & Apparel,3,8845.0,,
1002676,P00313542,F,55+,65,0,AndhraÂ Pradesh,Southern,Automobile,Clothing & Apparel,4,8844.0,,
1005528,P00184942,F,51-55,52,0,Madhya Pradesh,Central,Automobile,Clothing & Apparel,3,8844.0,,
1000539,P00010942,F,26-35,32,0,Karnataka,Southern,Construction,Clothing & Apparel,3,8843.0,,
1000604,P00295942,F,46-50,50,0,Haryana,Northern,Govt,Clothing & Apparel,2,8842.0,,
1001273,P00083342,F,36-45,39,1,Himachal Pradesh,Northern,IT Sector,Clothing & Apparel,4,8842.0,,
1004330,P00329642,M,46-50,48,1,Kerala,Southern,IT Sector,Clothing & Apparel,1,8842.0,,
1001172,P00022842,M,26-35,27,1,Uttar Pradesh,Central,Hospitality,Stationery,1,8842.0,,
1004220,P00286742,M,36-45,39,1,Uttar Pradesh,Central,Hospitality,Clothing & Apparel,3,8842.0,,
1004025,P00363542,M,55+,76,0,Karnataka,Southern,Food Processing,Clothing & Apparel,1,8841.0,,
1001203,P00265242,M,26-35,27,1,Uttar Pradesh,Central,Aviation,Clothing & Apparel,4,8840.0,,
1000169,P00313742,F,26-35,29,0,Uttar Pradesh,Central,Food Processing,Footwear & Shoes,2,8840.0,,
1003083,P00112542,M,51-55,51,1,Uttarakhand,Central,Hospitality,Clothing & Apparel,1,8840.0,,
1005182,P00112542,M,36-45,37,1,Uttar Pradesh,Central,Textile,Clothing & Apparel,4,8839.0,,
1005657,P00025642,M,51-55,52,0,AndhraÂ Pradesh,Southern,Chemical,Clothing & Apparel,1,8838.0,,
1003031,P00076742,F,18-25,22,1,Madhya Pradesh,Central,Govt,Clothing & Apparel,4,8838.0,,
1005998,P00358242,F,18-25,24,1,Maharashtra,Western,Automobile,Clothing & Apparel,1,8838.0,,
1005701,P00249542,F,26-35,26,0,Rajasthan,Northern,Food Processing,Clothing & Apparel,4,8838.0,,
1005730,P00161442,F,18-25,25,0,Uttar Pradesh,Central,Chemical,Clothing & Apparel,2,8838.0,,
1002814,P00312942,M,36-45,43,0,Uttar Pradesh,Central,Chemical,Clothing & Apparel,2,8838.0,,
1004352,P00143342,F,18-25,23,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,4,8837.0,,
1001141,P00178342,M,26-35,29,0,Haryana,Northern,Healthcare,Clothing & Apparel,2,8836.0,,
1004250,P00265542,M,51-55,52,1,Rajasthan,Northern,IT Sector,Clothing & Apparel,3,8836.0,,
1004250,P00265542,M,51-55,52,1,Uttarakhand,Central,IT Sector,Clothing & Apparel,3,8836.0,,
1001101,P00258542,F,36-45,41,1,Himachal Pradesh,Northern,Banking,Clothing & Apparel,4,8835.0,,
1005367,P00019842,F,18-25,20,0,Uttarakhand,Central,Media,Clothing & Apparel,4,8835.0,,
1005795,P00022842,F,26-35,29,1,Himachal Pradesh,Northern,Hospitality,Clothing & Apparel,3,8834.0,,
1004524,P00033542,F,26-35,27,1,Himachal Pradesh,Northern,Aviation,Clothing & Apparel,4,8833.0,,
1001395,P00218742,F,26-35,29,1,Karnataka,Southern,IT Sector,Footwear & Shoes,3,8833.0,,
1001352,P00252842,F,36-45,37,0,Maharashtra,Western,Lawyer,Clothing & Apparel,3,8833.0,,
1002503,P00194142,F,36-45,41,1,Maharashtra,Western,Food Processing,Clothing & Apparel,3,8833.0,,
1001958,P00009142,M,26-35,29,1,Uttar Pradesh,Central,Media,Clothing & Apparel,3,8833.0,,
1000929,P00105342,F,26-35,35,0,Haryana,Northern,Lawyer,Clothing & Apparel,1,8832.0,,
1001448,P00178342,M,26-35,32,1,Maharashtra,Western,Retail,Clothing & Apparel,4,8832.0,,
1005848,P00015342,F,51-55,54,0,Maharashtra,Western,Govt,Clothing & Apparel,2,8832.0,,
1005433,P00204342,M,36-45,44,1,Uttarakhand,Central,IT Sector,Clothing & Apparel,1,8832.0,,
1003697,P00183642,F,26-35,34,1,Kerala,Southern,Banking,Clothing & Apparel,1,8831.0,,
1005750,P00112342,F,18-25,21,1,Karnataka,Southern,Media,Clothing & Apparel,1,8829.0,,
1005917,P00244042,M,51-55,55,0,AndhraÂ Pradesh,Southern,IT Sector,Clothing & Apparel,3,8828.0,,
1005605,P00236542,M,18-25,18,1,Delhi,Central,IT Sector,Clothing & Apparel,4,8828.0,,
1005643,P00111042,M,36-45,40,0,Haryana,Northern,IT Sector,Clothing & Apparel,3,8828.0,,
1000202,P00273542,F,18-25,24,1,Himachal Pradesh,Northern,Hospitality,Clothing & Apparel,3,8828.0,,
1001557,P00157142,M,18-25,24,0,Madhya Pradesh,Central,Govt,Clothing & Apparel,4,8828.0,,
1002665,P00025442,F,36-45,37,0,Madhya Pradesh,Central,Food Processing,Clothing & Apparel,2,8828.0,,
1004313,P00115142,M,26-35,32,1,Maharashtra,Western,Govt,Clothing & Apparel,1,8827.0,,
1001587,P00226142,M,26-35,35,1,Delhi,Central,Banking,Clothing & Apparel,3,8826.0,,
1000669,P00079142,F,26-35,26,1,Jharkhand,Eastern,Food Processing,Clothing & Apparel,2,8826.0,,
1003067,P00177942,M,26-35,26,0,Karnataka,Southern,IT Sector,Clothing & Apparel,1,8826.0,,
1003874,P00125942,F,26-35,26,0,Himachal Pradesh,Northern,Banking,Clothing & Apparel,2,8825.0,,
1005051,P00276942,M,51-55,54,1,Karnataka,Southern,IT Sector,Clothing & Apparel,1,8825.0,,
1003688,P00331042,F,18-25,20,1,AndhraÂ Pradesh,Southern,Hospitality,Clothing & Apparel,3,8824.0,,
1002761,P00132242,F,36-45,38,1,Bihar,Eastern,IT Sector,Clothing & Apparel,4,8824.0,,
1003441,P00111242,M,26-35,29,0,Haryana,Northern,Construction,Clothing & Apparel,4,8824.0,,
1002794,P00279542,F,26-35,29,0,Karnataka,Southern,Healthcare,Footwear & Shoes,2,8824.0,,
1001980,P00129042,F,36-45,43,0,Karnataka,Southern,IT Sector,Footwear & Shoes,1,8824.0,,
1004115,P00356742,F,26-35,30,0,Karnataka,Southern,Healthcare,Clothing & Apparel,3,8823.0,,
1002941,P00127742,F,36-45,39,1,Delhi,Central,Automobile,Clothing & Apparel,3,8822.0,,
1000974,P00046142,F,36-45,44,1,Kerala,Southern,Lawyer,Clothing & Apparel,1,8822.0,,
1003277,P00182242,F,26-35,31,0,Maharashtra,Western,Hospitality,Clothing & Apparel,2,8822.0,,
1004407,P00163442,F,18-25,18,1,Delhi,Central,Hospitality,Clothing & Apparel,2,8820.0,,
1004732,P00120342,M,26-35,27,0,Delhi,Central,IT Sector,Clothing & Apparel,2,8820.0,,
1002153,P00208042,F,18-25,20,1,Himachal Pradesh,Northern,Banking,Clothing & Apparel,2,8820.0,,
1005795,P00084542,F,26-35,33,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,2,8820.0,,
1003224,P00085342,M,26-35,34,1,Uttar Pradesh,Central,Retail,Clothing & Apparel,3,8819.0,,
1005446,P00281042,M,51-55,54,1,Uttar Pradesh,Central,Food Processing,Clothing & Apparel,3,8819.0,,
1002188,P00030142,M,18-25,24,0,AndhraÂ Pradesh,Southern,Healthcare,Clothing & Apparel,4,8818.0,,
1001807,P00002242,F,18-25,23,0,Maharashtra,Western,Aviation,Clothing & Apparel,4,8818.0,,
1004312,P00054242,F,26-35,35,0,Maharashtra,Western,Construction,Clothing & Apparel,3,8818.0,,
1001667,P00014642,F,51-55,51,0,Uttar Pradesh,Central,Healthcare,Clothing & Apparel,1,8815.0,,
1004227,P00195742,F,26-35,26,0,Gujarat,Western,Healthcare,Clothing & Apparel,3,8814.0,,
1005511,P00084542,F,46-50,47,0,Uttar Pradesh,Central,IT Sector,Clothing & Apparel,1,8814.0,,
